,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
1203,00-0038951,S.Tucker,Sean Tucker,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqhayqeqvoqhjx85oa7z",TB,2023,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,1.0,0,0.0,0.0,0.0,-1.5947154760360718,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.1000000014901161,0.1000000014901161
1236,00-0039052,T.Palmer,Trey Palmer,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/avexbxgxqa9zpznbebxs",TB,2023,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,8.0,0.0,1.0,1.169722318649292,0,1.0,0.0399999991059303,0.0303030312061309,0.081212118268013,0.0,0.800000011920929,1.7999999523162842
75,00-0031260,L.Thomas,Logan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,1.0,0.5107277631759644,0,3,3,41.0,0,0.0,0.0,28.0,13.0,1.0,3.1819870471954346,0,1.4642857313156128,0.0769230797886848,0.0769230797886848,0.1692307740449905,0.0,4.300000190734863,7.300000190734863
220,00-0033282,C.Samuel,Curtis Samuel,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r71vsqs2fg7bvbt1jvzd",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,1,0.0,0.0,1.0,0.8700253367424011,0,7,8,51.0,0,0.0,0.0,22.0,37.0,3.0,3.104721546173096,0,2.3181817531585693,0.2051282078027725,0.0604395605623722,0.3499999940395355,0.0,11.199999809265137,18.200000762939453
352,00-0034297,B.Pringle,Byron Pringle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwipkdsunodvqlumsmp",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,15.0,0,0.0,0.0,53.0,0.0,0.0,-0.4355842769145965,0,0.2830188572406769,0.0512820519506931,0.1456044018268585,0.1788461506366729,0.0,1.5,2.5
562,00-0035659,T.McLaurin,Terry McLaurin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jpprw1itmmg5nhrdwony",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,10,86.0,0,0.0,0.0,121.0,33.0,4.0,2.6807656288146973,0,0.71074378490448,0.2564102709293365,0.3324175775051117,0.6173076629638672,0.0,8.600000381469727,16.600000381469727
696,00-0036328,A.Gibson,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5aij3m4bakia6ygjqux",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,19.0,0,0.0,0.0,1.0,-1.3793449401855469,0,1,1,7.0,0,0.0,0.0,6.0,1.0,1.0,1.1300615072250366,0,1.1666666269302368,0.0256410259753465,0.0164835173636674,0.050000000745058,0.0,2.5999999046325684,3.5999999046325684
784,00-0036626,D.Brown,Dyami Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqy38ftosae4u9lnixjx",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,51.0,0,0.0,0.0,65.0,31.0,2.0,4.675673961639404,0,0.7846153974533081,0.0769230797886848,0.1785714328289032,0.2403846085071563,0.0,5.099999904632568,7.099999904632568
788,00-0036628,J.Bates,John Bates,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wg5krelbhhklpclsw1ts",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,3.0,3.0,0.0,0.2255653291940689,0,2.0,0.0256410259753465,0.0082417586818337,0.0442307703197002,0.0,0.6000000238418579,1.600000023841858
903,00-0037077,S.Howell,Sam Howell,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/inzmmlbrqwjjpjr2zsmd",WAS,2023,4,REG,PHI,29,41,290.0,1,0.0,5.0,32.0,0,0,399.0,135.0,12.0,7.724412441253662,0,0.7268170714378357,0.207117810845375,6,40.0,0,0.0,0.0,2.0,5.57381534576416,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,19.600000381469727,19.600000381469727
1014,00-0037741,J.Dotson,Jahan Dotson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z768onjtm135fjjmeney",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,9,27.0,1,0.0,0.0,71.0,6.0,1.0,1.190889835357666,0,0.3802816867828369,0.2307692319154739,0.1950549483299255,0.4826923012733459,0.0,8.699999809265137,12.699999809265137
1028,00-0037746,B.Robinson,Brian Robinson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",WAS,2023,4,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,45.0,1,1.0,0.0,4.0,1.769497990608215,0,2,2,6.0,0,0.0,0.0,-5.0,11.0,0.0,-0.4314578473567962,0,-1.2000000476837158,0.0512820519506931,-0.0137362638488411,0.0673076957464218,0.0,11.100000381469728,13.100000381469728
