,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
363,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjbgxufvchxbh9q8e6hh",LV,2022,3,REG,1,1,4.0,0,0.0,0.0,-0.0,0,0,-6.0,10.0,0.0,0.051149596,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,8,11,158.0,1,0.0,0.0,137.0,47.0,6.0,14.65613,0,1.1532847,0.2682927,0.36729223,0.6595436,0.0,21.96,29.96
364,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjbgxufvchxbh9q8e6hh",LV,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,33.0,0,0.0,0.0,80.0,10.0,2.0,0.98676527,0,0.4125,0.16666667,0.3125,0.46875,0.0,3.3,6.3
365,00-0033572,J.Agnew,Jamal Agnew,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6fwq2c4wdtn1nz8vrd3",JAX,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,6.0,0,0.0,0.0,1.0,1.50477,0,1,1,6.0,0,0.0,0.0,-2.0,8.0,0.0,0.34053782,0,0.0,0.02631579,-0.005509642,0.035616934,0.0,1.2,2.2
366,00-0033572,J.Agnew,Jamal Agnew,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6fwq2c4wdtn1nz8vrd3",JAX,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,1.0,0,0.0,0.0,0.0,-1.2978518,0,0,1,0.0,0,0.0,0.0,41.0,0.0,0.0,-0.57541287,0,0.0,0.033333335,0.20812182,0.19568528,0.0,0.1,0.1
367,00-0033572,J.Agnew,Jamal Agnew,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6fwq2c4wdtn1nz8vrd3",JAX,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,17.0,0,0.0,0.0,6.0,11.0,1.0,2.2146823,0,2.8333333,0.02631579,0.031914894,0.06181411,0.0,1.7,2.7
368,00-0033572,J.Agnew,Jamal Agnew,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6fwq2c4wdtn1nz8vrd3",JAX,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,50.0,2,0.0,0.0,66.0,25.0,4.0,5.4073462,0,0.75757575,0.26086956,0.36065573,0.64376336,0.0,17.0,21.0
369,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6q14gpp39btnbvlkvik",DEN,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,16.0,0.0,0.0,-0.4407225,0,0.0,0.024390243,0.05755396,0.07687314,0.0,0.0,0.0
370,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6q14gpp39btnbvlkvik",DEN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,22.0,1,0.0,0.0,25.0,0.0,1.0,1.9906471,0,0.88,0.071428575,0.094339624,0.1731806,0.0,8.2,9.2
371,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6q14gpp39btnbvlkvik",DEN,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,27.0,0.0,0.0,-0.7201804,0,0.0,0.03125,0.11790393,0.12940775,0.0,0.0,0.0
372,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6q14gpp39btnbvlkvik",DEN,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,25.0,0,0.0,0.0,38.0,7.0,1.0,0.435314,0,0.65789473,0.08,0.13380282,0.21366197,0.0,2.5,3.5
373,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6q14gpp39btnbvlkvik",DEN,2022,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,36.0,0,0.0,0.0,33.0,20.0,2.0,0.32800132,0,1.0909091,0.18421052,0.088709675,0.33841255,0.0,3.6,8.6
374,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mo0v6bxy9vpxtzndba7r",DAL,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,9,68.0,0,0.0,0.0,85.0,25.0,4.0,-0.09948389,0,0.8,0.2195122,0.23415978,0.49318013,0.0,6.8,11.8
375,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mo0v6bxy9vpxtzndba7r",DAL,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,91.0,1,0.0,0.0,76.0,15.0,5.0,11.763088,0,1.1973684,0.16666667,0.42696628,0.5488764,0.0,15.1,20.1
376,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mo0v6bxy9vpxtzndba7r",DAL,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,54.0,0,0.0,0.0,52.0,21.0,3.0,1.4880857,0,1.0384616,0.23333333,0.20472442,0.49330708,0.0,5.4,10.4
377,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mo0v6bxy9vpxtzndba7r",DAL,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,61.0,0,0.0,0.0,72.0,13.0,2.0,-0.063227355,0,0.8472222,0.23076923,0.32,0.57015383,0.0,6.1,9.1
378,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jljqcj2lqtdzofclzxa7",DAL,2022,1,REG,7,13,64.0,0,0.0,2.0,12.0,0,0,155.0,13.0,2.0,-7.560405,0,0.41290322,0.014634111,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.56,2.56
379,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jljqcj2lqtdzofclzxa7",DAL,2022,2,REG,19,31,235.0,1,0.0,1.0,5.0,0,0,178.0,116.0,11.0,8.252576,0,1.3202248,0.11344614,1,2.0,0,0.0,0.0,0.0,-0.44522446,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.6,13.6
380,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jljqcj2lqtdzofclzxa7",DAL,2022,3,REG,21,31,215.0,1,0.0,0.0,-0.0,0,0,251.0,92.0,12.0,3.3870945,0,0.8565737,0.11711256,2,-2.0,0,0.0,0.0,0.0,-1.9141257,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,12.4,12.4
381,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jljqcj2lqtdzofclzxa7",DAL,2022,4,REG,15,27,223.0,2,0.0,1.0,6.0,0,0,215.0,85.0,9.0,1.6457278,0,1.0372093,0.10427128,2,7.0,0,0.0,0.0,1.0,-0.0896535,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.62,17.62
382,00-0033681,K.Cole,Keelan Cole,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjyh0mcthzbjhfhs5xvj",LV,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,4,12.0,0,0.0,0.0,67.0,0.0,1.0,-0.74761605,0,0.17910448,0.09756097,0.17962466,0.27207872,0.0,1.2,2.2
383,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",LAC,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,36.0,0,0.0,0.0,0.0,-7.594345,0,4,4,36.0,0,0.0,0.0,-3.0,39.0,3.0,3.9607658,0,-12.0,0.11764706,-0.012765957,0.16753441,0.0,7.2,11.2
384,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",LAC,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,39.0,0,0.0,0.0,4.0,-1.3715563,0,9,10,55.0,0,0.0,0.0,-25.0,80.0,2.0,-0.7045839,0,-2.2,0.2173913,-0.11111111,0.24830918,0.0,9.4,18.4
385,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",LAC,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,5.0,0,0.0,0.0,0.0,-4.0813804,0,8,8,48.0,0,0.0,0.0,-14.0,62.0,2.0,-0.26276374,0,-3.4285715,0.19512194,-0.04011461,0.2646027,0.0,5.3,13.3
386,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl0nhc7kyf4aumbyzs5b",LAC,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,60.0,2,1.0,0.0,3.0,0.6268558,0,6,7,49.0,1,0.0,0.0,-1.0,54.0,2.0,3.0800319,0,-49.0,0.1891892,-0.0036101083,0.2812567,0.0,28.9,34.9
387,00-0033757,R.Tonyan,Robert Tonyan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpczdpw0xasgspqhsup9",GB,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,36.0,0,0.0,0.0,23.0,26.0,1.0,-2.5077453,0,1.5652174,0.14285715,0.10952381,0.29095238,0.0,3.6,6.6
388,00-0033757,R.Tonyan,Robert Tonyan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpczdpw0xasgspqhsup9",GB,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,11.0,0,0.0,0.0,-1.0,12.0,0.0,0.5327192,0,0.0,0.08,-0.007194245,0.11496403,0.0,1.1,3.1
389,00-0033757,R.Tonyan,Robert Tonyan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpczdpw0xasgspqhsup9",GB,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,7,37.0,0,0.0,0.0,13.0,31.0,1.0,-2.1889708,0,2.8461537,0.20588236,0.073446326,0.36023596,0.0,3.7,9.7
390,00-0033757,R.Tonyan,Robert Tonyan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpczdpw0xasgspqhsup9",GB,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,22.0,1,0.0,0.0,18.0,4.0,1.0,3.1040366,0,1.2222222,0.0625,0.06101695,0.13646187,0.0,8.2,10.2
391,00-0033798,M.Schreck,Mason Schreck,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/clgbpt0n6wqmkgaeeucy",HOU,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,0.0,0,0.0,0.0,2.0,-2.0,0.0,-0.99252915,0,0.0,0.028571429,0.0078125,0.048325893,0.0,0.0,1.0
392,00-0033856,L.Fournette,Leonard Fournette,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",TB,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,127.0,0,0.0,0.0,6.0,1.984909,0,2,2,10.0,0,0.0,0.0,-2.0,12.0,0.0,0.59194696,0,-5.0,0.074074075,-0.006557377,0.10652095,0.0,13.7,15.7
393,00-0033856,L.Fournette,Leonard Fournette,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",TB,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,24,65.0,0,0.0,0.0,1.0,-11.741562,0,2,4,9.0,0,0.0,0.0,-3.0,12.0,0.0,-1.7752575,0,-3.0,0.121212125,-0.009677419,0.17504399,0.0,7.4,9.4
394,00-0033856,L.Fournette,Leonard Fournette,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",TB,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,12,35.0,0,0.0,0.0,1.0,-2.862862,0,5,6,35.0,0,0.0,0.0,-8.0,42.0,3.0,0.29305327,0,-4.375,0.15,-0.0349345,0.20054585,0.0,7.0,12.0
395,00-0033856,L.Fournette,Leonard Fournette,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",TB,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,-3.0,0,0.0,0.0,0.0,-2.6203275,0,7,7,57.0,1,0.0,0.0,-14.0,71.0,3.0,1.2255628,0,-4.071429,0.13461539,-0.042944785,0.17186172,0.0,11.4,18.4
396,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmvx3eakcr4uong0gf5h",KC,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,79.0,0,2.0,1.0,82.0,25.0,3.0,1.6243294,0,0.9634146,0.20512821,0.26973686,0.4965081,0.0,5.9,11.9
397,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmvx3eakcr4uong0gf5h",KC,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,10.0,0,0.0,0.0,4.0,6.0,0.0,-0.91977483,0,2.5,0.0882353,0.016460905,0.14387557,0.0,1.0,4.0
398,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmvx3eakcr4uong0gf5h",KC,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,89.0,0,0.0,0.0,113.0,53.0,4.0,5.2527404,0,0.7876106,0.24242425,0.39649123,0.6411802,0.0,8.9,13.9
399,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tmvx3eakcr4uong0gf5h",KC,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,46.0,0,0.0,0.0,40.0,37.0,3.0,-0.76169974,0,1.15,0.23529412,0.15748031,0.46317738,0.0,4.6,9.6
400,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dooebcykmkvzi39xo38x",NE,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,33.0,0,0.0,0.0,26.0,28.0,2.0,1.9071949,0,1.2692307,0.13333334,0.09318996,0.26523298,0.0,3.3,6.3
401,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dooebcykmkvzi39xo38x",NE,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,19.0,0.0,0.0,-2.8897913,0,0.0,0.0882353,0.059748426,0.17417684,0.0,0.0,0.0
402,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dooebcykmkvzi39xo38x",NE,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,25.0,0,0.0,0.0,2.0,23.0,1.0,2.5241573,0,12.5,0.125,0.005181347,0.19112694,0.0,2.5,6.5
403,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wx17o0eu4hffytrbdjgl",PIT,2022,1,REG,21,38,194.0,1,0.0,1.0,2.0,0,0,301.0,77.0,8.0,-5.624613,0,0.64451826,-0.012890728,3,9.0,0,0.0,0.0,1.0,1.2291896,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,12.66,12.66
404,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wx17o0eu4hffytrbdjgl",PIT,2022,2,REG,21,33,168.0,1,1.0,3.0,16.0,0,0,258.0,76.0,11.0,-5.827561,1,0.6511628,-0.0030667798,1,7.0,0,0.0,0.0,0.0,0.19875911,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.42,11.42
405,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wx17o0eu4hffytrbdjgl",PIT,2022,3,REG,20,32,207.0,0,0.0,1.0,3.0,0,0,392.0,22.0,10.0,-1.4143336,0,0.5280612,0.047845326,2,7.0,1,0.0,0.0,1.0,1.1824964,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.98,14.98
406,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wx17o0eu4hffytrbdjgl",PIT,2022,4,REG,7,13,84.0,0,1.0,3.0,26.0,0,0,209.0,25.0,5.0,-6.63285,0,0.40191388,0.0101160295,1,1.0,0,0.0,0.0,0.0,-1.6154754,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.46,1.46
407,00-0033871,C.Davis,Corey Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enhh8vjw18eixehg5uhz",NYJ,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,10,77.0,0,0.0,0.0,112.0,4.0,5.0,2.3192706,0,0.6875,0.1754386,0.4,0.5431579,0.0,7.7,13.7
408,00-0033871,C.Davis,Corey Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enhh8vjw18eixehg5uhz",NYJ,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,83.0,1,0.0,0.0,132.0,25.0,2.0,5.253743,0,0.6287879,0.093023255,0.33082706,0.37111384,0.0,14.3,16.3
409,00-0033871,C.Davis,Corey Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enhh8vjw18eixehg5uhz",NYJ,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,27.0,0,0.0,0.0,69.0,2.0,1.0,-2.4910731,0,0.39130434,0.104166664,0.1468085,0.25901595,0.0,2.7,4.7
410,00-0033871,C.Davis,Corey Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enhh8vjw18eixehg5uhz",NYJ,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,74.0,1,0.0,0.0,80.0,16.0,5.0,10.624564,0,0.925,0.18181819,0.27027026,0.46191648,0.0,13.4,18.4
411,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",KC,2022,1,REG,30,39,360.0,5,0.0,0.0,-0.0,0,0,304.0,192.0,22.0,33.188526,0,1.1842105,0.35764694,3,5.0,0,1.0,0.0,1.0,-0.84983987,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,34.9,34.9
412,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",KC,2022,2,REG,24,35,235.0,2,0.0,1.0,9.0,0,0,249.0,103.0,11.0,4.8429832,0,0.9437751,0.122705504,2,-1.0,0,0.0,0.0,0.0,-2.1553385,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.3,17.3
413,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",KC,2022,3,REG,20,35,262.0,1,1.0,1.0,5.0,0,0,292.0,162.0,12.0,6.6674,1,0.89726025,0.10470796,4,26.0,0,0.0,0.0,3.0,2.0540779,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.08,17.08
414,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vs40h82nvqaqvyephwwu",KC,2022,4,REG,23,37,249.0,3,1.0,3.0,21.0,0,0,262.0,123.0,17.0,8.595869,0,0.9503817,0.16271017,4,34.0,0,0.0,0.0,2.0,4.19505,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,23.36,23.36
415,00-0033879,O.Howard,O.J. Howard,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wlvviyfhdn5fz5p04r95",HOU,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,38.0,2,0.0,0.0,33.0,5.0,2.0,4.71538,0,1.1515151,0.055555556,0.12547529,0.17116603,0.0,15.8,17.8
416,00-0033879,O.Howard,O.J. Howard,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wlvviyfhdn5fz5p04r95",HOU,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,7.0,0.0,0.0,0.30249125,0,1.0,0.027027028,0.02310231,0.056712158,0.0,0.7,1.7
417,00-0033879,O.Howard,O.J. Howard,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wlvviyfhdn5fz5p04r95",HOU,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,19.0,0.0,0.0,-0.57138604,0,0.0,0.032258064,0.08444444,0.107498206,0.0,0.0,0.0
418,00-0033879,O.Howard,O.J. Howard,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wlvviyfhdn5fz5p04r95",HOU,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,27.0,0,0.0,0.0,80.0,2.0,1.0,-2.4308069,0,0.3375,0.14285715,0.3125,0.4330357,0.0,2.7,4.7
419,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",JAX,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,28.0,0,0.0,0.0,24.0,4.0,1.0,2.0929294,0,1.1666666,0.10526316,0.0661157,0.20417573,0.0,2.8,6.8
420,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",JAX,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,8,46.0,0,0.0,0.0,30.0,27.0,3.0,0.29962853,0,1.5333333,0.26666668,0.15228426,0.506599,0.0,4.6,11.6
421,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",JAX,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-0.54227245,0,1,3,9.0,0,0.0,0.0,18.0,6.0,1.0,0.47719973,1,0.5,0.078947365,0.095744684,0.18544233,0.0,2.9,3.9
